unit,category,label,score,object-label,object-truth,object-activation,object-intersect,object-iou
1153,object,bridge,0.0212558624983,bridge,432492.0,1012727.0,30080.0,0.0212558624983
671,object,palm,0.0212379801242,palm,316229.0,1034780.0,28096.0,0.0212379801242
2086,object,building,0.0212133776388,building,35246027.0,1701521.0,767501.0,0.0212133776388
830,object,aqueduct,0.0212088676982,aqueduct,70970.0,740359.0,16850.0,0.0212088676982
971,object,motorbike,0.0211987539983,motorbike,1440771.0,855038.0,47658.0,0.0211987539983
2151,object,plant,0.0211866930006,plant,3236858.0,1684883.0,102112.0,0.0211866930006
278,object,carousel,0.0211415386368,carousel,134810.0,940595.0,22265.0,0.0211415386368
860,object,windowpane,0.0211368712231,windowpane,6123214.0,766567.0,142614.0,0.0211368712231
2118,object,lockers,0.0211127799309,lockers,61802.0,1607263.0,34510.0,0.0211127799309
404,object,bottle,0.0211078948827,bottle,940192.0,735782.0,34645.0,0.0211078948827
134,object,light,0.0210619019788,light,350003.0,1045904.0,28794.0,0.0210619019788
1748,object,grass,0.0210493371077,grass,12961339.0,1634645.0,300902.0,0.0210493371077
1973,object,person,0.0210242093639,person,14523849.0,1611077.0,332239.0,0.0210242093639
999,object,windowpane,0.0210239607229,windowpane,6123214.0,874339.0,144087.0,0.0210239607229
1501,object,tree,0.0210230358412,tree,21215421.0,1647967.0,470761.0,0.0210230358412
529,object,signboard,0.0210230113774,signboard,658007.0,734601.0,28674.0,0.0210230113774
359,object,television,0.0210101660059,television,173359.0,797735.0,19983.0,0.0210101660059
1488,object,boat,0.0210049501977,boat,1245134.0,1644504.0,59448.0,0.0210049501977
2013,object,rock,0.0209965825831,rock,1615403.0,1693991.0,68057.0,0.0209965825831
1903,object,bird,0.0209938889607,bird,1030707.0,1669538.0,55523.0,0.0209938889607
1771,object,dog,0.0209496238558,dog,3793935.0,1169480.0,101848.0,0.0209496238558
431,object,tvmonitor,0.0208980076468,tvmonitor,1019561.0,706947.0,35342.0,0.0208980076468
1441,object,rock,0.0208889309566,rock,1615403.0,1598729.0,65766.0,0.0208889309566
761,object,silver screen,0.0208820560585,silver screen,120430.0,782727.0,18474.0,0.0208820560585
873,object,painting,0.0208812521178,painting,2207098.0,974360.0,65074.0,0.0208812521178
1794,object,court,0.0208741440827,court,244272.0,1655292.0,38841.0,0.0208741440827
258,object,cabinet,0.0208707761782,cabinet,5304483.0,1055594.0,130026.0,0.0208707761782
878,object,boat,0.0208505895172,boat,1245134.0,715725.0,40050.0,0.0208505895172
1319,object,snow,0.0208202044369,snow,995032.0,1680991.0,54579.0,0.0208202044369
92,object,painting,0.0207926281882,painting,2207098.0,808499.0,61425.0,0.0207926281882
1461,object,cat,0.0207737844619,cat,4163987.0,932122.0,103711.0,0.0207737844619
1487,object,building,0.0207545262226,building,35246027.0,1676080.0,750720.0,0.0207545262226
903,object,mountain,0.0207377976851,mountain,5469345.0,1054128.0,132534.0,0.0207377976851
783,object,water,0.0207135702439,water,5649040.0,737180.0,129597.0,0.0207135702439
1372,object,train,0.0207126417307,train,1646804.0,1642517.0,66748.0,0.0207126417307
661,object,swimming pool,0.0206979720938,swimming pool,200439.0,764437.0,19566.0,0.0206979720938
1746,object,sea,0.0206942067954,sea,2272224.0,1485870.0,76194.0,0.0206942067954
638,object,floor,0.0206873958924,floor,20366901.0,1081531.0,434719.0,0.0206873958924
361,object,pillow,0.0206667012528,pillow,437444.0,703643.0,23105.0,0.0206667012528
2195,object,bird,0.0206634550443,bird,1030707.0,1656212.0,54397.0,0.0206634550443
752,object,toilet,0.0206402584101,toilet,310112.0,843830.0,23336.0,0.0206402584101
74,object,swimming pool,0.0206186113979,swimming pool,200439.0,761393.0,19431.0,0.0206186113979
408,object,book,0.020603133707,book,615007.0,937015.0,31331.0,0.020603133707
1460,object,building,0.02060168015,building,35246027.0,1304287.0,737798.0,0.02060168015
406,object,bus,0.0205836897782,bus,1628191.0,850173.0,49985.0,0.0205836897782
1453,object,bed,0.0205790320367,bed,5819168.0,1602199.0,149645.0,0.0205790320367
672,object,signboard,0.0205771608407,signboard,658007.0,794805.0,29292.0,0.0205771608407
1953,object,motorbike,0.0205597956475,motorbike,1440771.0,1582866.0,60913.0,0.0205597956475
596,object,boat,0.0205562303623,boat,1245134.0,788161.0,40955.0,0.0205562303623
1063,object,building,0.0205522763175,building,35246027.0,1147951.0,732916.0,0.0205522763175
165,object,pool table,0.0205518719667,pool table,435101.0,723753.0,23337.0,0.0205518719667
15,object,bird,0.0205427465467,bird,1030707.0,799268.0,36836.0,0.0205427465467
2127,object,aqueduct,0.0205363331716,aqueduct,70970.0,1656052.0,34753.0,0.0205363331716
17,object,track,0.0205252667128,track,493725.0,988491.0,29811.0,0.0205252667128
484,object,road,0.0205216356406,road,12902631.0,837707.0,276304.0,0.0205216356406
